"Collection Name","Title#1","Title Type#1","Subtitle#1","Alternative Title#1","Alternative Title#2","Name#1","Name Role Term Text#1","Name URI#1","Name#2","Name Role Term Text#2","Name URI#2","Name#3","Name Role Term Text#3","Name URI#3","Resource Type#1","Resource Type URI#1","Genre#1","Genre URI#1","Genre#2","Genre URI#2","Genre#3","Genre URI#3","Place Created#1","Publisher#1","Date Issued#1","Date Created#1","Language Term#1","Language Term URI#1","Language Term Type#1","Language Term#2","Language Term URI#2","Language Term Type#2","Language Term#3","Language Term URI#3","Language Term Type#3","Language Term#4","Language Term URI#4","Language Term Type#4","Extent#1","Physical Description Note#1","Form#1","Form URI#1","Form#2","Form URI#2","Form#3","Form URI#3","Abstract#1","Abstract#2","Abstract#3","Table of Contents#1","Note#1","Note Type#1","Note#2","Note#3","Note#4","Note#5","Note Type#5","Note#6","Note#7","Subject Topic#1","Subject Topic URI#1","Subject Topic#2","Subject Topic URI#2","Subject Topic#3","Subject Topic URI#3","Subject Topic#4","Subject Topic URI#4","Subject Topic#5","Subject Topic URI#5","Subject Topic#6","Subject Topic URI#6","Subject Topic#7","Subject Topic URI#7","Subject Name#1","Subject Name URI#1","Subject Name#2","Subject Name URI#2","Subject Geographic#1","Subject Geographic URI#1","Subject Geographic#2","Subject Geographic URI#2","Subject Geographic#3","Subject Geographic URI#3","Subject Geographic#4","Subject Geographic URI#4","Subject Geographic#5","Subject Geographic URI#5","Identifier#1","Identifier ARK#1","Physical Location#1","Shelf Locator#1","Location URL#1","Date Captured#1","Internet Media Type#1","Internet Media Type URI#1","Digital Origin#1","Access Condition#1","Access Condition URI#1","ln_RECORDID","ln_MEDIAID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"Early Photography in Asia","Woman drinking out of a coconut","","","","","Kane, Albert E.","","local","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","travel photography","http://vocab.getty.edu/page/aat/300054230","portraits","http://vocab.getty.edu/page/aat/300015637","","","","","","1932/1937","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","","","","","","","","","","1 black and white photograph; 2¼”x 1¾”","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","","","","","A photograph of a woman drinking out of a coconut in Beijing, China.","","","","Collection origin: Albert E. Kane","","","","","","","","","Women","http://id.worldcat.org/fast/1176568","","","","","","","","","","","","","","","","","Beijing (Hebei, China, Asia) (inhabited place)","http://vocab.getty.edu/page/tgn/8376188","","","","","","","","","narv_photogEarlyAsia_Kane_02_00_08_21.tif","https://ark.colorado.edu/ark:/47540/h49x1g06602v","University of Colorado Boulder Libraries Archives","COU:0905:004:002","","Undated","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","54","1228127","5409","narv_photogEarlyAsia_Kane_02_00_08_21.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~34~34~54~1228127"
"Early Photography in Asia","Peiping","","","","","Kane, Albert E.","","local","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","travel photography","http://vocab.getty.edu/page/aat/300054230","portraits","http://vocab.getty.edu/page/aat/300015637","","","","","","1932/1937","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","","","","","","","","","","1 black and white photograph; 2¼”x 1¾”","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","","","","","A photograph of a man with a pipe in Beijing, China.","","","","Collection origin: Albert E. Kane","","","","","","","","","Smoking","http://id.worldcat.org/fast/1121689","Tobacco pipes","http://id.worldcat.org/fast/1151986","","","","","","","","","","","","","","","Beijing (Hebei, China, Asia) (inhabited place)","http://vocab.getty.edu/page/tgn/8376188","","","","","","","","","narv_photogEarlyAsia_Kane_02_00_08_23.tif","https://ark.colorado.edu/ark:/47540/fw0q6n9150dh","University of Colorado Boulder Libraries Archives","COU:0905:004:002","","Undated","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","56","1228125","5409","narv_photogEarlyAsia_Kane_02_00_08_23.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~34~34~56~1228125"
"Early Photography in Asia","Yuan, Hsien Sheng","","","","","Kane, Albert E.","","local","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","travel photography","http://vocab.getty.edu/page/aat/300054230","portraits","http://vocab.getty.edu/page/aat/300015637","","","","","","1932/1937","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","","","","","","","","","","1 black and white photograph; 2¼”x 1¾”","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","","","","","A photograph of the man Hsien Sheng Yuan in Beijing, China.","","","","Collection origin: Albert E. Kane","","","","","","","","","Men","http://id.worldcat.org/fast/1015978","","","","","","","","","","","","","","","","","Beijing (Hebei, China, Asia) (inhabited place)","http://vocab.getty.edu/page/tgn/8376188","","","","","","","","","narv_photogEarlyAsia_Kane_02_00_08_18.tif","https://ark.colorado.edu/ark:/47540/0b3r2j23682c","University of Colorado Boulder Libraries Archives","COU:0905:004:002","","Undated","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","51","1228130","5409","narv_photogEarlyAsia_Kane_02_00_08_18.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~34~34~51~1228130"
"Early Photography in Asia","Yenching University","","","","","Kane, Albert E.","","local","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","travel photography","http://vocab.getty.edu/page/aat/300054230","","","","","","","","1932/1937","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","","","","","","","","","","1 black and white photograph; 2¼”x 1¾”","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","","","","","A photograph taken on the grounds of Yenching University (a Christian university) in Beijing, China. The image is taken from the banks of a pond and looks across the pond at buildings on the university grounds.","","","","Collection origin: Albert E. Kane","","","","","","","","","Universities and colleges","http://id.worldcat.org/fast/1161597","Boats and boating","http://id.worldcat.org/fast/835176","Waterfronts","http://id.worldcat.org/fast/1172660","","","","","","","","","","","","","Beijing (Hebei, China, Asia) (inhabited place)","http://vocab.getty.edu/page/tgn/8376188","","","","","","","","","narv_photogEarlyAsia_Kane_02_00_14_01.tif","https://ark.colorado.edu/ark:/47540/ch6c5n5176p8","University of Colorado Boulder Libraries Archives","COU:0905:004:002","","Undated","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","70","1228111","5409","narv_photogEarlyAsia_Kane_02_00_14_01.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~34~34~70~1228111"
"Early Photography in Asia","Shanghai, Willow Pattern Tea House","","","","","Kane, Albert E.","","local","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","travel photography","http://vocab.getty.edu/page/aat/300054230","architectural photography","http://vocab.getty.edu/page/aat/300435151","","","","","","1932/1937","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","","","","","","","","","","1 black and white photograph; 2¼”x 1¾”","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","","","","","A photograph of a tea house in Shanghai, China. Many people appear in the image standing or sitting at the tea house, including what appears to be a handful of western tourists.","","","","Collection origin: Albert E. Kane","","","","","","","","","Tearooms","http://id.worldcat.org/fast/1144712","City and town life","http://id.worldcat.org/fast/862081","","","","","","","","","","","","","","","Shanghai (China, Asia) (municipality)","http://vocab.getty.edu/page/tgn/1000958","","","","","","","","","narv_photogEarlyAsia_Kane_02_00_15_02.tif","https://ark.colorado.edu/ark:/47540/mt5w0n29c73k","University of Colorado Boulder Libraries Archives","COU:0905:004:002","","Undated","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","73","1228108","5409","narv_photogEarlyAsia_Kane_02_00_15_02.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~34~34~73~1228108"
"Early Photography in Asia","Shanghai, The Bund","","","","","Kane, Albert E.","","local","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","travel photography","http://vocab.getty.edu/page/aat/300054230","","","","","","","","1932/1937","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","","","","","","","","","","1 black and white photograph; 2¼”x 1¾”","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","","","","","A photograph of a bridge, a street, and large buildings in the Bund (Waitan) district of Shanghai, China. Many people, vehicles, and bicycles can been seen on the street.","","","","Collection origin: Albert E. Kane","","","","","","","","","Bridges","http://id.worldcat.org/fast/838671","City and town life","http://id.worldcat.org/fast/862081","Waterfronts","http://id.worldcat.org/fast/1172660","","","","","","","","","","","","","Shanghai (China, Asia) (municipality)","http://vocab.getty.edu/page/tgn/1000958","","","","","","","","","narv_photogEarlyAsia_Kane_02_00_15_03.tif","https://ark.colorado.edu/ark:/47540/fz0f2t58q2bn","University of Colorado Boulder Libraries Archives","COU:0905:004:002","","Undated","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","74","1228107","5409","narv_photogEarlyAsia_Kane_02_00_15_03.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~34~34~74~1228107"
"Early Photography in Asia","On Way To Tietsin","","","","","Kane, Albert E.","","local","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","travel photography","http://vocab.getty.edu/page/aat/300054230","","","","","","","","1932/1937","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","","","","","","","","","","1 black and white photograph; 2¼”x 1¾”","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","","","","","A photograph of residental houses in a Chinese village, presumably taken from a railroad car on the route between Beijing and Tianjin, China.","","","","Collection origin: Albert E. Kane","","","","","","","","","Grass huts","http://id.worldcat.org/fast/946711","Dwellings","http://id.worldcat.org/fast/899978","City and town life","http://id.worldcat.org/fast/862081","","","","","","","","","","","","","Tianjin (Canton, China, Asia) (inhabited place)","http://vocab.getty.edu/page/tgn/8065390","","","","","","","","","narv_photogEarlyAsia_Kane_02_00_13_03.tif","https://ark.colorado.edu/ark:/47540/pw3k5z53031w","University of Colorado Boulder Libraries Archives","COU:0905:004:002","","Undated","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","68","1228113","5409","narv_photogEarlyAsia_Kane_02_00_13_03.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~34~34~68~1228113"
"Early Photography in Asia","Peking National Library","","","","","Kane, Albert E.","","local","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","travel photography","http://vocab.getty.edu/page/aat/300054230","architectural photography","http://vocab.getty.edu/page/aat/300435151","","","","","","1932/1937","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","","","","","","","","","","1 black and white photograph; 2¼”x 1¾”","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","","","","","A photograph of the front of the National Library of China building in Beijing, China. People can be seen going in and out of the building.","","","","Collection origin: Albert E. Kane","","","","","","","","","Libraries","http://id.worldcat.org/fast/997341","","","","","","","","","","","","","","","","","Beijing (Hebei, China, Asia) (inhabited place)","http://vocab.getty.edu/page/tgn/8376188","","","","","","","","","narv_photogEarlyAsia_Kane_02_00_14_02.tif","https://ark.colorado.edu/ark:/47540/zq7s624588ft","University of Colorado Boulder Libraries Archives","COU:0905:004:002","","Undated","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","71","1228110","5409","narv_photogEarlyAsia_Kane_02_00_14_02.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~34~34~71~1228110"
"Early Photography in Asia","Shanghai, Junks","","","","","Kane, Albert E.","","local","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","travel photography","http://vocab.getty.edu/page/aat/300054230","","","","","","","","1932/1937","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","","","","","","","","","","1 black and white photograph; 2¼”x 1¾”","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","","","","","A photograph of small boats in a harbor in Shanghai, China. A man can be seen in one of the boats.","","","","Collection origin: Albert E. Kane","","","","","","","","","Boats and boating","http://id.worldcat.org/fast/835176","Boaters (Persons)","http://id.worldcat.org/fast/1738025","","","","","","","","","","","","","","","Shanghai (China, Asia) (municipality)","http://vocab.getty.edu/page/tgn/1000958","","","","","","","","","narv_photogEarlyAsia_Kane_02_00_15_01.tif","https://ark.colorado.edu/ark:/47540/6c604m59g360","University of Colorado Boulder Libraries Archives","COU:0905:004:002","","Undated","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","72","1228109","5409","narv_photogEarlyAsia_Kane_02_00_15_01.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~34~34~72~1228109"
"Early Photography in Asia","Mt Tai-Shan","","","","","Kane, Albert E.","","local","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","travel photography","http://vocab.getty.edu/page/aat/300054230","landscape photography","http://id.worldcat.org/fast/992030","","","","","","1932/1937","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","","","","","","","","","","1 black and white photograph; 2¼”x 1¾”","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","","","","","A photograph of Mount Tai (Taishan), high above, taken from a railroad car.","","","","Collection origin: Albert E. Kane","","","","","","","","","Mountains","http://id.worldcat.org/fast/1028366","","","","","","","","","","","","","","","","","Tai Shan (Shandong, China, Asia) (mountains)","http://vocab.getty.edu/page/tgn/8679993","","","","","","","","","narv_photogEarlyAsia_Kane_02_00_13_01.tif","https://ark.colorado.edu/ark:/47540/mz701s70b74b","University of Colorado Boulder Libraries Archives","COU:0905:004:002","","Undated","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","66","1228115","5409","narv_photogEarlyAsia_Kane_02_00_13_01.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~34~34~66~1228115"
"Early Photography in Asia","Station Vendor","","","","","Kane, Albert E.","","local","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","travel photography","http://vocab.getty.edu/page/aat/300054230","","","","","","","","1932/1937","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","","","","","","","","","","1 black and white photograph; 2¼”x 1¾”","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","","","","","A photograph of a street vendor selling food at a railway station, presumably in the vicinity of Mount Tai in China.","","","","Collection origin: Albert E. Kane","","","","","","","","","Street-food vendors","http://id.worldcat.org/fast/1799961","","","","","","","","","","","","","","","","","","","","","","","","","","","narv_photogEarlyAsia_Kane_02_00_13_02.tif","https://ark.colorado.edu/ark:/47540/z4244q80f456","University of Colorado Boulder Libraries Archives","COU:0905:004:002","","Undated","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","67","1228114","5409","narv_photogEarlyAsia_Kane_02_00_13_02.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~34~34~67~1228114"
"Early Photography in Asia","Rug Merchant","","","","","Kane, Albert E.","","local","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","travel photography","http://vocab.getty.edu/page/aat/300054230","","","","","","","","1932/1937","English","http://id.loc.gov/vocabulary/iso639-2/eng","eng","","","","","","","","","","1 black and white photograph; 2¼”x 1¾”","","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","","","","","A photograph of an older man holding rugs, presumably in Northern China.","","","","Collection origin: Albert E. Kane","","","","","","","","","Merchants","http://id.worldcat.org/fast/1017057","Street vendors","http://id.worldcat.org/fast/1134720","","","","","","","","","","","","","","","","","","","","","","","","","narv_photogEarlyAsia_Kane_02_00_13_04.tif","https://ark.colorado.edu/ark:/47540/x52m3724n1j1","University of Colorado Boulder Libraries Archives","COU:0905:004:002","","Undated","image/tiff","https://www.iana.org/assignments/media-types/image/tiff","reformatted digital","This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).","http://rightsstatements.org/vocab/InC/1.0/","69","1228112","5409","narv_photogEarlyAsia_Kane_02_00_13_04.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~34~34~69~1228112"
